n,p,n_steps,time,bottom_reached,n_threads
91,0.4,10,0.00200009,0,7
79,0.9,89,0.00299978,1,7
71,0.6,126,0.00499988,0,7
91,0.5,28,0.00399995,0,7
79,1,80,0.00300002,1,7
80,0.1,2,0,0,7
80,0.2,5,0.00100017,0,7
71,0.7,113,0.00400019,1,7
80,0.3,9,0.000999928,0,7
80,0.4,9,0,0,7
71,0.8,89,0.00300002,1,7
80,0.5,34,0.00300002,0,7
91,0.6,51,0.00600004,0,7
71,0.9,80,0.00399995,1,7
91,0.7,130,0.00600004,1,7
80,0.6,163,0.00699997,1,7
71,1,72,0.00399995,1,7
72,0.1,3,0.000999928,0,7
72,0.2,3,0,0,7
72,0.3,7,0.00100017,0,7
72,0.4,17,0.00199986,0,7
80,0.7,118,0.00399995,1,7
91,0.8,112,0.00499988,1,7
72,0.5,34,0.00300002,0,7
80,0.8,97,0.00399995,1,7
91,0.9,103,0.00500011,1,7
80,0.9,91,0.00300002,1,7
91,1,93,0.00399995,1,7
92,0.1,3,0.000999928,0,7
80,1,81,0.00300002,1,7
92,0.2,7,0,0,7
81,0.1,2,0,0,7
72,0.6,143,0.00800014,1,7
81,0.2,4,0.00100017,0,7
92,0.3,8,0.00100017,0,7
81,0.3,7,0.000999928,0,7
92,0.4,11,0.000999928,0,7
81,0.4,11,0,0,7
81,0.5,13,0.00199986,0,7
92,0.5,32,0.00300002,0,7
72,0.7,121,0.0059998,1,7
81,0.6,82,0.00500011,0,7
72,0.8,93,0.00500011,1,7
81,0.7,117,0.00399995,1,7
92,0.6,119,0.00899982,0,7
72,0.9,83,0.00399995,1,7
81,0.8,106,0.00399995,1,7
92,0.7,126,0.00600004,1,7
72,1,73,0.00399995,1,7
81,0.9,91,0.00300002,1,7
81,1,82,0.00300002,1,7
82,0.1,5,0.00100017,0,7
82,0.2,4,0,0,7
82,0.3,8,0.000999928,0,7
92,0.8,114,0.00500011,1,7
82,0.4,8,0.000999928,0,7
82,0.5,28,0.00200009,0,7
92,0.9,102,0.00499988,1,7
92,1,93,0.00500011,1,7
93,0.1,2,0,0,7
93,0.2,4,0,0,7
82,0.6,187,0.0079999,1,7
93,0.3,7,0.000999928,0,7
93,0.4,10,0.00200009,0,7
93,0.5,26,0.00199986,0,7
82,0.7,114,0.00500011,1,7
82,0.8,104,0.00399995,1,7
82,0.9,92,0.00399995,1,7
93,0.6,122,0.00900006,0,7
82,1,84,0.00300002,1,7
83,0.1,3,0,0,7
83,0.2,6,0.000999928,0,7
83,0.3,5,0,0,7
83,0.4,8,0.00100017,0,7
93,0.7,137,0.00600004,1,7
83,0.5,51,0.00300002,0,7
93,0.8,115,0.00600004,1,7
83,0.6,68,0.00499988,0,7
93,0.9,103,0.00499988,1,7
83,0.7,117,0.00500011,1,7
93,1,94,0.00400019,1,7
94,0.1,3,0.000999928,0,7
83,0.8,102,0.00399995,1,7
94,0.2,4,0,0,7
94,0.3,5,0.000999928,0,7
94,0.4,32,0.00300002,0,7
83,0.9,94,0.00399995,1,7
94,0.5,19,0.00200009,0,7
83,1,84,0.00300002,1,7
84,0.1,2,0.000999928,0,7
84,0.2,4,0,0,7
84,0.3,5,0.00100017,0,7
84,0.4,12,0.000999928,0,7
84,0.5,18,0.000999928,0,7
84,0.6,50,0.00300002,0,7
94,0.6,195,0.0109999,1,7
84,0.7,125,0.00500011,1,7
84,0.8,103,0.00399995,1,7
94,0.7,136,0.00600004,1,7
84,0.9,95,0.00399995,1,7
94,0.8,115,0.00600004,1,7
84,1,85,0.00300002,1,7
85,0.1,3,0,0,7
85,0.2,3,0.000999928,0,7
85,0.3,6,0,0,7
85,0.4,9,0.00100017,0,7
94,0.9,107,0.00499988,1,7
85,0.5,55,0.00399995,0,7
94,1,95,0.00399995,1,7
95,0.1,2,0,0,7
95,0.2,4,0.00100017,0,7
95,0.3,6,0.000999928,0,7
95,0.4,10,0.000999928,0,7
85,0.6,150,0.00699997,1,7
95,0.5,50,0.00400019,0,7
95,0.6,31,0.00299978,0,7
85,0.7,131,0.00500011,1,7
85,0.8,104,0.00399995,1,7
95,0.7,136,0.00700021,1,7
85,0.9,96,0.00399995,1,7
85,1,87,0.00300002,1,7
95,0.8,117,0.00499988,1,7
86,0.1,3,0,0,7
86,0.2,4,0.000999928,0,7
86,0.3,10,0.00100017,0,7
86,0.4,10,0.000999928,0,7
86,0.5,19,0.000999928,0,7
95,0.9,106,0.00500011,1,7
95,1,97,0.00499988,1,7
96,0.1,4,0,0,7
96,0.2,4,0.000999928,0,7
96,0.3,10,0.00100017,0,7
96,0.4,12,0.000999928,0,7
86,0.6,190,0.00999999,1,7
96,0.5,47,0.00399995,0,7
86,0.7,126,0.00500011,1,7
86,0.8,106,0.00399995,1,7
96,0.6,76,0.00699997,0,7
86,0.9,96,0.00399995,1,7
86,1,87,0.00399995,1,7
96,0.7,139,0.00699997,1,7
96,0.8,116,0.00600004,1,7
96,0.9,108,0.00400019,1,7
96,1,97,0.00499988,1,7
97,0.1,4,0,0,7
97,0.2,4,0.000999928,0,7
97,0.3,6,0,0,7
97,0.4,17,0.00200009,0,7
97,0.5,23,0.00200009,0,7
97,0.6,189,0.0109999,1,7
97,0.7,155,0.00699997,1,7
97,0.8,118,0.00600004,1,7
97,0.9,108,0.00499988,1,7
97,1,98,0.00500011,1,7
98,0.1,3,0,0,7
98,0.2,3,0.000999928,0,7
98,0.3,6,0.00100017,0,7
98,0.4,13,0.000999928,0,7
98,0.5,28,0.00300002,0,7
98,0.6,196,0.0119998,1,7
98,0.7,135,0.00700021,1,7
98,0.8,119,0.0059998,1,7
98,0.9,109,0.00500011,1,7
98,1,99,0.00499988,1,7
99,0.1,2,0.00100017,0,7
99,0.2,4,0,0,7
99,0.3,14,0.00199986,0,7
99,0.4,7,0.00100017,0,7
99,0.5,21,0.00199986,0,7
99,0.6,204,0.013,1,7
99,0.7,144,0.00800014,1,7
99,0.8,120,0.0059998,1,7
99,0.9,111,0.00600004,1,7
99,1,100,0.00399995,1,7
100,0.1,2,0.00100017,0,7
100,0.2,5,0.000999928,0,7
100,0.3,7,0,0,7
100,0.4,15,0.00200009,0,7
100,0.5,22,0.00300002,0,7
100,0.6,358,0.0209999,1,7
100,0.7,138,0.00699997,1,7
100,0.8,124,0.00699997,1,7
100,0.9,111,0.00600004,1,7
100,1,102,0.00500011,1,7
1,0.1,1,0,0,8
1,0.2,2,0,1,8
1,0.3,2,0,1,8
14,0.1,2,0,0,8
1,270.4,2,0,1,8
0.1,2,0,0,8
14,0.2,2,0,0,8
40,0.1,2,1,0,0,8
0.5,1,0,0,8
1,0.6,2,0,1,8
27,0.2,3,0,0,8
1,0.7,1,0,0,8
53,14,0.1,2,0.3,4,0.000999928,0,80.000999928
0,8
1,0.8,2,0.000999928,1,8
27,0.3,3,0.000999928,0,8
1,0.9,2,0,1,8
14,0.4,4,0,0,8
65,0.1,2,0.000999928,0,8
40,0.2,3,0.000999928,0,8
1,1,2,0,1,8
2,0.1,1,0,0,8
77,0.1,2,0.000999928,0,8
2,0.2,1,0,0,8
2,0.3,1,0,0,8
2,0.4,1,0,0,8
2,0.5,1,0,0,8
89,0.1,2,0.000999928,0,8
53,0.2,3,0,0,8
2,0.6,2,0,0,8
27,0.4,11,0,0,8
2,0.7,1,0,0,8
2,0.8,3,0,1,8
40,0.3,10,0,0,8
2,0.9,3,0,1,8
14,0.5,15,0,0,8
2,1,3,0,1,8
65,0.2,4,0,0,8
3,0.1,2,0,0,8
3,0.2,1,0,0,8
14,0.6,16,0,0,8
53,0.3,6,0,0,8
3,0.3,3,0,0,8
3,0.4,3,0,0,8
40,0.4,10,0,0,8
27,0.5,17,0.000999928,0,8
3,0.5,5,0.000999928,1,8
14,0.7,25,0.000999928,1,8
3,0.6,2,0,0,8
77,0.2,7,0.000999928,0,8
89,0.2,4,0.000999928,0,8
14,0.8,20,0,1,8
65,0.3,5,0.000999928,0,8
3,0.7,7,0,1,8
40,0.5,11,0.000999928,0,8
14,0.9,17,0,1,8
3,0.8,5,0,1,8
53,0.4,12,0.000999928,0,8
3,0.9,4,0,1,8
14,1,15,0,1,8
15,0.1,1,0,0,8
3,1,4,0,1,8
4,0.1,1,0,0,8
15,0.2,2,0,0,8
4,0.2,2,0,0,8
15,0.3,4,0,0,8
15,0.4,2,0,0,8
4,0.3,4,0,0,8
4,0.4,2,0.000999928,0,8
40,0.6,20,0.000999928,0,8
4,0.5,4,0,0,8
15,0.5,27,0.000999928,1,8
4,0.6,3,0,0,8
77,0.3,8,0.000999928,0,8
89,0.3,6,0.000999928,0,8
4,0.7,6,0,1,8
15,0.6,22,0,1,8
4,0.8,6,0,1,8
4,0.9,6,0,1,8
15,0.7,24,0,1,8
53,0.5,20,0.000999928,0,8
27,0.6,58,0.000999928,1,8
65,0.4,18,0.000999928,0,8
15,0.8,21,0,1,8
4,1,5,0,1,8
5,0.1,2,0.00100017,0,8
5,0.2,2,0,0,8
15,0.9,18,0.00100017,1,8
5,0.3,2,0,0,8
5,0.4,2,0,0,8
15,1,16,0,1,8
5,0.5,5,0,0,8
16,0.1,2,0,0,8
5,0.6,2,0,0,8
40,16,0.2,4,0.7,62,0,0,8
0.00100017,1,8
16,0.3,6,0,0,8
5,0.7,6,0,0,8
16,0.4,3,0,0,8
77,5,0.4,11,0.8,8,0.00100017,0,8
0,1,8
16,0.5,14,0,0,8
5,0.9,6,0,1,8
65,0.5,14,0.00100017,0,8
27,0.7,44,0.00200009,1,8
5,1,6,0.000999928,1,8
16,0.6,25,0.000999928,1,8
6,0.1,1,0,0,8
6,0.2,2,0,0,8
6,0.3,1,0,0,8
16,0.7,27,0,1,8
6,0.4,6,0,0,8
40,16,0.8,240.8,,56,0,1,8
0.000999928,1,8
6,0.5,10,0,1,8
16,0.9,22,0,1,8
89,0.4,18,0.00200009,0,6
,0.6,9,0,1,8
16,1,17,0.000999928,1,8
27,0.8,34,0.000999928,1,8
17,0.1,2,0,0,8
17,0.2,4,0,0,8
6,0.7,10,0.000999928,1,8
17,0.3,4,0,0,8
17,0.4,9,0,0,8
6,0.8,9,0,1,8
17,0.5,19,0,0,8
40,0.9,46,0.000999928,1,8
6,0.9,9,0,1,8
17,0.6,15,0,0,8
6,1,7,0,1,8
7,0.1,1,0,0,8
27,0.9,32,0,1,8
7,0.2,5,0.00100017,0,8
17,0.7,27,0.00100017,1,8
7,0.3,3,0,0,8
7,0.4,3,0,0,8
7,0.5,2,0,0,8
17,0.8,23,0,1,8
40,7,1,41,0.00100017,1,8
0.6,9,0,0,8
17,0.9,22,0,1,8
41,0.1,2,0,0,8
27,1,28,0.00100017,1,8
17,1,18,0,1,8
7,0.7,11,0,1,8
53,0.6,135,0.00400019,1,8
18,0.1,3,0,0,8
28,0.1,2,0,0,8
41,0.2,2,0.000999928,0,8
18,0.2,5,0.000999928,0,8
28,0.2,2,0.000999928,0,8
18,0.3,7,0,0,8
41,28,0.3,4,0,0,8
0.3,2,0,0,8
18,0.4,7,0,0,8
7,0.8,12,0.000999928,1,8
18,0.5,6,0,0,8
89,0.5,18,0.00300002,0,8
41,0.4,5,0,0,8
18,0.6,15,0,0,8
7,0.9,9,0,1,8
28,7,0.4,17,0,0,8
1,8,0,1,8
18,0.7,28,0,1,8
8,0.1,1,0.000999928,0,8
8,0.2,2,0,0,8
41,0.5,14,0.000999928,0,8
8,18,0.3,3,0,0,8
0.8,25,0.000999928,1,8
8,0.4,7,0,0,8
77,0.5,46,0.00499988,0,8
18,8,0.9,21,0,1,8
0.5,3,0,0,8
28,0.5,17,0.000999928,0,8
18,1,19,0,1,8
19,0.1,1,0,0,8
19,0.2,2,0,0,8
8,0.6,13,0,1,8
19,0.3,5,0,0,8
19,0.4,10,0.00100017,0,8
28,0.6,18,0.00100017,0,8
8,0.7,14,0.00100017,1,8
19,0.5,25,0,0,8
65,0.6,114,0.00600004,1,8
53,0.7,87,0.00300002,1,8
19,0.6,41,0,1,8
8,0.8,12,0.000999928,1,8
41,0.6,94,0.00200009,1,8
19,0.7,25,0.000999928,1,8
8,0.9,10,0,1,8
8,1,9,0,1,8
19,0.8,25,0,1,8
9,0.1,1,0,0,8
9,0.2,2,0,0,8
9,0.3,2,0,0,8
9,0.4,4,0,0,8
19,0.9,24,0,1,8
28,0.7,55,0.00199986,1,8
19,1,20,0.000999928,1,8
20,0.1,1,0,0,8
20,0.2,3,0,0,8
9,0.5,13,0.000999928,0,8
20,0.3,3,0,0,8
20,0.4,2,0,0,8
20,0.5,6,0,0,8
28,0.8,36,0.00100017,1,8
41,0.7,68,0.00200009,1,8
9,0.6,14,0.00100017,1,8
53,0.8,71,0.00300002,1,8
20,0.6,42,0.00100017,1,8
28,0.9,33,0,1,8
9,0.7,13,0.000999928,1,8
9,0.8,12,0,1,8
9,0.9,12,0,1,8
20,0.7,31,0.000999928,1,8
9,1,10,0,1,8
10,0.1,1,0,0,8
10,0.2,2,0,0,8
10,0.3,4,0,0,8
28,1,29,0.000999928,1,8
10,0.4,5,0,0,8
10,0.5,8,0,0,8
29,0.1,2,0,0,8
10,0.6,17,0,1,8
29,0.2,5,0,0,8
41,0.8,55,0.000999928,1,8
10,0.7,13,0.000999928,1,8
20,0.8,28,0.000999928,1,8
29,0.3,5,10,0.000999928,0,8
0.8,15,0,1,8
65,0.7,96,0.00499988,1,8
10,0.9,12,0,1,8
29,0.4,5,0,0,8
10,1,11,0,1,8
11,0.1,1,0,0,8
11,0.2,2,0,0,8
11,0.3,2,0,0,8
53,0.9,60,0.00199986,1,8
77,0.6,66,0.00600004,00,8
0.9,23,0,1,8
29,0.5,20,0,0,8
11,0.4,5,0,0,8
11,0.5,5,0,0,8
41,0.9,47,0.00199986,1,8
20,1,21,0.000999928,1,8
21,0.1,2,0,0,8
29,0.6,51,0.000999928,1,8
11,0.6,17,0.000999928,1,8
21,0.2,3,0,0,8
21,0.3,4,0,0,8
41,1,42,0.00100017,1,8
11,0.7,23,0.00100017,1,8
29,0.7,46,0.00100017,1,8
21,0.4,16,0.00100017,0,8
42,0.1,2,0,0,8
53,1,54,0.00200009,1,8
21,0.5,6,0,0,8
42,0.2,4,0,0,8
11,0.8,17,0,1,8
54,0.1,2,0,0,8
29,0.8,38,0,1,8
21,0.6,12,0,0,8
42,0.3,5,0,0,8
11,0.9,14,0.000999928,1,8
54,0.2,4,0.000999928,0,8
11,1,12,0,1,8
42,0.4,13,0.000999928,0,8
29,0.9,35,0.000999928,1,8
12,0.1,4,0,0,8
12,0.2,2,0,0,8
54,0.3,5,0,0,8
12,0.3,2,0,0,8
12,0.4,2,0,0,8
65,0.8,82,0.00300002,1,8
42,0.5,7,0,0,8
21,0.7,35,0.000999928,1,8
12,0.5,7,0,0,8
29,1,30,0,1,8
30,0.1,1,0.000999928,0,8
54,0.4,8,0.000999928,0,8
30,0.2,3,0,0,8
12,0.6,20,0.000999928,1,8
30,0.3,8,0,0,8
30,12,0.4,9,0,0,8
0.7,10,0,0,8
21,0.8,33,0.000999928,1,8
54,0.5,15,0.00100017,0,8
42,0.6,44,0.00200009,0,8120,0.8,18,0.00100017,1,8
30,0.5,32,0.00100017,0,8
21,0.9,25,0.00100017,1,8
12,0.9,16,0,1,8
12,1,13,0,1,8
13,0.1,1,0,0,8
13,0.2,2,0,0,8
21,1,22,0.000999928,1,8
30,0.6,56,0.000999928,1,8
13,0.3,3,0.000999928,0,8
22,0.1,3,0,0,8
13,0.4,3,0,0,8
22,0.2,5,0,0,8
13,0.5,9,0,0,8
42,0.7,74,0.000999928,1,8
22,0.3,8,0,0,8
13,0.6,6,0,0,8
30,0.7,44,0,1,8
65,0.9,73,0.00300002,1,8
22,0.4,8,0.000999928,0,8
22,0.5,8,0,0,8
30,0.8,37,0.000999928,1,8
13,0.7,36,0.000999928,1,8
30,0.9,36,0.00100017,1,8
13,0.8,17,0.00100017,1,8
42,0.8,62,0.00200009,1,8
22,0.6,39,0.00100017,1,8
13,0.9,15,0,1,8
30,0,0,8
5,0.9,6,0,1,8
65,0.5,14,0.00100017,0,8
27,0.7,44,0.00200009,1,8
5,1,6,0.000999928,1,8
16,0.6,25,0.000999928,1,8
6,0.1,1,0,0,8
6,0.2,2,0,0,8
6,0.3,1,0,0,8
16,0.7,27,0,1,8
6,0.4,6,0,0,8
40,16,0.8,240.8,,56,0,1,8
0.000999928,1,8
6,0.5,10,0,1,8
16,0.9,22,0,1,8
89,0.4,18,0.00200009,0,6
,0.6,9,0,1,8
16,1,17,0.000999928,1,8
27,0.8,34,0.000999928,1,8
17,0.1,2,0,0,8
17,0.2,4,0,0,8
6,0.7,10,0.000999928,1,8
17,0.3,4,0,0,8
17,0.4,9,0,0,8
6,0.8,9,0,1,8
17,0.5,19,0,0,8
40,0.9,46,0.000999928,1,8
6,0.9,9,0,1,8
17,0.6,15,0,0,8
6,1,7,0,1,8
7,0.1,1,0,0,8
27,0.9,32,0,1,8
7,0.2,5,0.00100017,0,8
17,0.7,27,0.00100017,1,8
7,0.3,3,0,0,8
7,0.4,3,0,0,8
7,0.5,2,0,0,8
17,0.8,23,0,1,8
40,7,1,41,0.00100017,1,8
0.6,9,0,0,8
17,0.9,22,0,1,8
41,0.1,2,0,0,8
27,1,28,0.00100017,1,8
17,1,18,0,1,8
7,0.7,11,0,1,8
53,0.6,135,0.00400019,1,8
18,0.1,3,0,0,8
28,0.1,2,0,0,8
41,0.2,2,0.000999928,0,8
18,0.2,5,0.000999928,0,8
28,0.2,2,0.000999928,0,8
18,0.3,7,0,0,8
41,28,0.3,4,0,0,8
0.3,2,0,0,8
18,0.4,7,0,0,8
7,0.8,12,0.000999928,1,8
18,0.5,6,0,0,8
89,0.5,18,0.00300002,0,8
41,0.4,5,0,0,8
18,0.6,15,0,0,8
7,0.9,9,0,1,8
28,7,0.4,17,0,0,8
1,8,0,1,8
18,0.7,28,0,1,8
8,0.1,1,0.000999928,0,8
8,0.2,2,0,0,8
41,0.5,14,0.000999928,0,8
8,18,0.3,3,0,0,8
0.8,25,0.000999928,1,8
8,0.4,7,0,0,8
77,0.5,46,0.00499988,0,8
18,8,0.9,21,0,1,8
0.5,3,0,0,8
28,0.5,17,0.000999928,0,8
18,1,19,0,1,8
19,0.1,1,0,0,8
19,0.2,2,0,0,8
8,0.6,13,0,1,8
19,0.3,5,0,0,8
19,0.4,10,0.00100017,0,8
28,0.6,18,0.00100017,0,8
8,0.7,14,0.00100017,1,8
19,0.5,25,0,0,8
65,0.6,114,0.00600004,1,8
53,0.7,87,0.00300002,1,8
19,0.6,41,0,1,8
8,0.8,12,0.000999928,1,8
41,0.6,94,0.00200009,1,8
19,0.7,25,0.000999928,1,8
8,0.9,10,0,1,8
8,1,9,0,1,8
19,0.8,25,0,1,8
9,0.1,1,0,0,8
9,0.2,2,0,0,8
9,0.3,2,0,0,8
9,0.4,4,0,0,8
19,0.9,24,0,1,8
28,0.7,55,0.00199986,1,8
19,1,20,0.000999928,1,8
20,0.1,1,0,0,8
20,0.2,3,0,0,8
9,0.5,13,0.000999928,0,8
20,0.3,3,0,0,8
20,0.4,2,0,0,8
20,0.5,6,0,0,8
28,0.8,36,0.00100017,1,8
41,0.7,68,0.00200009,1,8
9,0.6,14,0.00100017,1,8
53,0.8,71,0.00300002,1,8
20,0.6,42,0.00100017,1,8
28,0.9,33,0,1,8
9,0.7,13,0.000999928,1,8
9,0.8,12,0,1,8
9,0.9,12,0,1,8
20,0.7,31,0.000999928,1,8
9,1,10,0,1,8
10,0.1,1,0,0,8
10,0.2,2,0,0,8
10,0.3,4,0,0,8
28,1,29,0.000999928,1,8
10,0.4,5,0,0,8
10,0.5,8,0,0,8
29,0.1,2,0,0,8
10,0.6,17,0,1,8
29,0.2,5,0,0,8
41,0.8,55,0.000999928,1,8
10,0.7,13,0.000999928,1,8
20,0.8,28,0.000999928,1,8
29,0.3,5,10,0.000999928,0,8
0.8,15,0,1,8
65,0.7,96,0.00499988,1,8
10,0.9,12,0,1,8
29,0.4,5,0,0,8
10,1,11,0,1,8
11,0.1,1,0,0,8
11,0.2,2,0,0,8
11,0.3,2,0,0,8
53,0.9,60,0.00199986,1,8
77,0.6,66,0.00600004,00,8
0.9,23,0,1,8
29,0.5,20,0,0,8
11,0.4,5,0,0,8
11,0.5,5,0,0,8
41,0.9,47,0.00199986,1,8
20,1,21,0.000999928,1,8
21,0.1,2,0,0,8
29,0.6,51,0.000999928,1,8
11,0.6,17,0.000999928,1,8
21,0.2,3,0,0,8
21,0.3,4,0,0,8
41,1,42,0.00100017,1,8
11,0.7,23,0.00100017,1,8
29,0.7,46,0.00100017,1,8
21,0.4,16,0.00100017,0,8
42,0.1,2,0,0,8
53,1,54,0.00200009,1,8
21,0.5,6,0,0,8
42,0.2,4,0,0,8
11,0.8,17,0,1,8
54,0.1,2,0,0,8
29,0.8,38,0,1,8
21,0.6,12,0,0,8
42,0.3,5,0,0,8
11,0.9,14,0.000999928,1,8
54,0.2,4,0.000999928,0,8
11,1,12,0,1,8
42,0.4,13,0.000999928,0,8
29,0.9,35,0.000999928,1,8
12,0.1,4,0,0,8
12,0.2,2,0,0,8
54,0.3,5,0,0,8
12,0.3,2,0,0,8
12,0.4,2,0,0,8
65,0.8,82,0.00300002,1,8
42,0.5,7,0,0,8
21,0.7,35,0.000999928,1,8
12,0.5,7,0,0,8
29,1,30,0,1,8
30,0.1,1,0.000999928,0,8
54,0.4,8,0.000999928,0,8
30,0.2,3,0,0,8
12,0.6,20,0.000999928,1,8
30,0.3,8,0,0,8
30,12,0.4,9,0,0,8
0.7,10,0,0,8
21,0.8,33,0.000999928,1,8
54,0.5,15,0.00100017,0,8
42,0.6,44,0.00200009,0,8120,0.8,18,0.00100017,1,8
30,0.5,32,0.00100017,0,8
21,0.9,25,0.00100017,1,8
12,0.9,16,0,1,8
12,1,13,0,1,8
13,0.1,1,0,0,8
13,0.2,2,0,0,8
21,1,22,0.000999928,1,8
30,0.6,56,0.000999928,1,8
13,0.3,3,0.000999928,0,8
22,0.1,3,0,0,8
13,0.4,3,0,0,8
22,0.2,5,0,0,8
13,0.5,9,0,0,8
42,0.7,74,0.000999928,1,8
22,0.3,8,0,0,8
13,0.6,6,0,0,8
30,0.7,44,0,1,8
65,0.9,73,0.00300002,1,8
22,0.4,8,0.000999928,0,8
22,0.5,8,0,0,8
30,0.8,37,0.000999928,1,8
13,0.7,36,0.000999928,1,8
30,0.9,36,0.00100017,1,8
13,0.8,17,0.00100017,1,8
42,0.8,62,0.00200009,1,8
22,0.6,39,0.00100017,1,8
13,0.9,15,0,1,8
77,0.7,116,0.00800014,1,8
13,1,14,0,1,8
31,0.1,2,0,0,8
31,0.2,3,0,0,8
22,0.7,34,0,1,8
31,54,0.3,9,0.6,106,0.000999928,0,8
0.00399995,1,8
42,0.9,48,0.000999928,1,8
31,0.4,3,0,0,8
22,0.8,30,0,1,8
22,0.9,26,0,1,8
31,0.5,29,0,0,8
65,1,66,0.00300002,1,8
22,1,23,0.000999928,1,8
23,0.1,1,0,0,8
23,0.2,2,0,0,8
23,663,3,,0,0,8
0.1,4,0.000999928,0,8
42,1,43,0.000999928,1,8
23,0.4,6,0,0,8
43,0.1,2,0,0,8
31,0.6,49,0.000999928,1,8
43,0.2,5,0,0,8
66,0.2,5,0.000999928,0,8
23,0.5,31,0.000999928,0,8
23,0.6,8,0,0,8
43,0.3,4,0,0,8
31,0.7,44,0.000999928,1,8
43,0.4,5,0,0,8
54,66,0.7,80,0.3,8,0,0,0.00199986,
1,8
23,0.7,35,0,1,8
89,0.6,207,0.0190001,1,8
31,0.8,41,0.00100017,1,8
23,0.8,32,0.00100017,1,8
43,0.5,20,0.00100017,0,8
23,66,0.9,28,0,1,8
0.4,12,0.00100017,0,8
31,0.9,36,0.000999928,1,8
23,1,24,0.000999928,1,8
24,0.1,3,0,0,8
24,0.2,6,0,0,8
24,0.3,3,0,0,8
31,1,32,0,1,8
32,0.1,2,0,0,8
24,0.4,8,0,0,8
32,0.2,4,0.000999928,0,8
24,0.5,7,0.000999928,0,8
54,0.8,67,0.00300002,1,8
32,0.3,4,0,0,8
66,0.5,17,0.00199986,0,8
32,0.4,8,0,0,8
77,0.8,97,0.0059998,1,8
24,0.6,41,0,1,8
43,0.6,99,0.00199986,1,8
32,0.5,16,0,0,8
24,0.7,34,0.00100017,1,8
24,0.8,33,0,1,8
32,0.6,49,0.00100017,1,8
24,0.9,28,0.000999928,1,8
54,0.9,62,0.00200009,1,8
24,1,25,0,1,8
43,0.7,76,0.00200009,1,8
32,25,0.1,2,0,0,8
0.7,54,0.000999928,1,8
25,0.2,2,0,0,8
25,0.3,3,0.000999928,0,8
25,0.4,6,0,0,8
25,0.5,16,0,0,8
32,0.8,42,0.000999928,1,8
43,0.8,55,0.00200009,1,8
32,0.9,38,0.00100017,1,8
54,1,55,0.00200009,1,8
25,0.6,73,0.00100017,1,8
55,0.1,2,0,0,8
32,1,33,0,1,8
33,0.1,2,0.000999928,0,8
55,0.2,6,0.000999928,0,8
25,0.7,42,0.000999928,1,8
33,0.2,3,0,0,8
33,0.3,2,0,0,8
43,0.9,49,0.000999928,1,8
55,0.3,3,0,0,8
25,0.8,33,0,1,8
33,0.4,9,0,0,8
77,0.9,86,0.00500011,1,8
55,0.4,7,0.000999928,0,8
25,0.9,29,0.000999928,1,8
33,0.5,17,0.000999928,0,8
25,1,26,0,1,8
43,26,1,44,0.1,2,0,0,8
0.000999928,1,8
26,0.2,6,0,0,8
44,0.1,2,0,0,8
26,0.3,4,0,0,8
44,0.2,2,0.000999928,0,8
26,0.4,7,0.000999928,0,8
33,0.6,54,0.000999928,1,8
55,0.5,23,0.000999928,0,8
44,0.3,5,0,0,8
26,0.5,29,0,0,8
44,0.4,9,0,0,8
89,0.7,132,0.00999999,1,8
26,0.6,46,0.00100017,1,8
33,0.7,54,0.00100017,1,8
26,0.7,45,0,1,8
44,0.5,28,0.00100017,0,8
66,0.6,178,0.00900006,1,8
33,0.8,45,0.000999928,1,8
26,0.8,39,0.000999928,1,8
44,0.6,22,0,0,8
33,0.9,39,0,1,8
26,0.9,31,0.000999928,1,8
26,1,27,0,1,8
33,1,34,0.000999928,1,8
77,1,78,0.00499988,1,8
34,0.1,3,0,0,8
34,0.2,4,0.00100017,0,8
34,0.3,6,0,0,8
78,0.1,4,0.00100017,0,8
44,0.7,62,0.00200009,1,8
34,0.4,10,0,0,8
78,0.2,3,0.000999928,0,8
34,0.5,17,0.000999928,0,8
55,0.6,138,0.00500011,1,8
78,0.3,5,0,0,8
44,0.8,56,0.00199986,1,8
66,0.7,98,0.00399995,1,8
34,0.6,77,0.000999928,1,8
78,0.4,8,0.00200009,0,8
89,0.8,112,0.00600004,1,8
44,0.9,51,0.00100017,1,8
34,0.7,46,0.00100017,1,8
55,0.7,82,0.00300002,1,8
34,0.8,45,0.000999928,1,8
44,1,45,0.000999928,1,8
45,0.1,3,0,0,8
45,0.2,3,0.000999928,0,8
34,0.9,39,0.000999928,1,8
45,0.3,11,0,0,8
78,55,0.5,24,0.8,68,0.000999928,1,80.00199986,,0,8
34,1,35,0.00100017,1,8
45,0.4,6,0.00100017,0,8
35,0.1,4,0,0,8
66,0.8,80,0.00400019,1,8
35,0.2,4,0,0,8
35,0.3,3,0,0,8
45,0.5,17,0,0,8
35,0.4,7,0.000999928,0,8
55,0.9,63,0.00200009,1,8
35,0.5,10,0,0,8
55,1,56,0.000999928,1,8
56,0.1,2,0,0,8
56,0.2,5,0,0,8
35,0.6,82,0.000999928,1,8
56,0.3,6,0.000999928,0,8
56,0.4,12,0,0,8
66,0.9,75,0.00299978,1,8
35,0.7,53,0.00200009,1,8
89,0.9,100,0.00699997,1,8
45,0.6,138,0.00399995,1,8
35,0.8,45,0,1,8
35,0.9,41,0.000999928,1,8
